1641233503	0xf75ac126bb7a315d678087da69b1ba554c102ee6c48bde0c4396f178ecce4a5c	1030466	0x06f737294d9e6281780b42667478e56cf94c2c9c	0xbb0e17ef65f82ab018d8edd776e8dd940327b28b	1	67643846648493759239
1641288984	0xf96d409ad215dae424155836756c02915ddfa79406d393ac05b81b481955a38e	1029880	0x06f737294d9e6281780b42667478e56cf94c2c9c	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	1	9000000000000000
1641289229	0xa4f2a39e0c2a27a924cc183334919fe000168fc9d65bc62651657f7b2fceb44c	1029717	0x06f737294d9e6281780b42667478e56cf94c2c9c	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	1	5000000000000000
1641291422	0xbfb957bc2bfe3061c0e08c741b315700fcff19c2c5a19aae981ec524a33e23f1	1029715	0x06f737294d9e6281780b42667478e56cf94c2c9c	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	1	620000000000000
1641291425	0x98d85435e5531cb54459f4e1c7812119ca8c39101787f8ef62c1f68b52ac5de7	1029104	0x06f737294d9e6281780b42667478e56cf94c2c9c	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	1	3852500000000000
1642463476	0x7002419dc51d7c6ec8bff4ac0b63921de6973303e2b6643fead9a10c0bf88f2d	1036825	0x41c9032c7fb0e657692be7afbea81c603772ee0f	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	1	57900000000000000
1642463894	0x81d4b4fdcd60a2387c0ce6fa1d03e6468fa668c5a4d11b4e9b5668ecf8bf7d68	1033232	0x41c9032c7fb0e657692be7afbea81c603772ee0f	0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25	1	181
1645868184	0xc6b8e89b48701a4cae845c7d47753bce111d212d8023962a5ac7dfb0591e3c7b	1055111	0xb059a6330c5efb485606c4272fb7b43e5ff42e82	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	1	110000000000000000
1646107866	0xd4d34960ff92e6532ae9fd7147086833cfba518bd2cfc6e1b73b4985ee7d066a	1052185	0x6a36a9e715403ad1bc6498ed7545c4e2aa624a3e	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	1	15356245376161325
1646218124	0x2c74a01682c1f24df62b806c21f5a76036a6b878efa4c3b1320d3547b675ff3c	1056102	0x90e4a7950a85a99e0cbc41f2e78e6170b79ad3a4	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	1	29131488425925925
1646558867	0x91fe2dd2c40d54d2ad1663f583489b902110b8e16f86ba3e102592f2d58bd662	1039965	0x62821b78aa843ab723ac143881b08fbaa81d6771	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	1	122700000000000000
1646558891	0x0e58a820c82651f68e847f17f3b4f0dea3e8ab8b13d63b34f77cc11b2bf7111e	1051010	0x62821b78aa843ab723ac143881b08fbaa81d6771	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	1	70000000000000000
1646948175	0xc6280ba36a2aa28c922510e7855ef5458c8fcc6fd56607f576c2c086837753a3	1042085	0x9f08e77a2b9fbf0e484ebf1aa0e21950f6fa7087	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	1	26064847127926686
1647231111	0x6284e5da26af2c0c688a848e841d6d9282c0d3503e1300faee25c547dfa19603	1055117	0x62821b78aa843ab723ac143881b08fbaa81d6771	0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25	1	1000
1647927613	0x512511453045c344a7ceb5c0e9d440836fab75f071f4733c8f0096fe05a374f4	1040857	0x30c51894ef63fa4413219fa991a85eab46a55b34	0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25	1	10
1648178905	0x02adeed9a01dc0a8e8dbd63bafd99afe42518dde66153f13aa55d4b2fbe37767	1060217	0x42e18a6f46b22396b2d28bdb41385161bcdf1df9	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	1	2635824887387388
